id,entityID,url,jurisdiction,name,note,lat,long,locality,managingOrganisation,contactName,contactNumber,classification,status,lastReview,adviceToPilots,hasAirfield,hasHelipad,basePhoneNumber
-333,39698,https://arena.nafc.org.au/register/api/locations/-333,NSW,LOFTUS OVAL,null,-34.0525,151.0507,null,null,null,null,null,Unknown,null,null,null,null,null
-332,39697,https://arena.nafc.org.au/register/api/locations/-332,NSW,LIVERPOOL,null,-33.9208,150.9230,null,null,null,null,null,Unknown,null,null,null,null,null
-331,39696,https://arena.nafc.org.au/register/api/locations/-331,NSW,LITHGOW FCC HELIPAD,null,-33.4858,150.1538,null,null,null,null,null,Unknown,null,null,null,null,null
-330,39695,https://arena.nafc.org.au/register/api/locations/-330,NSW,LITHGOW,null,-33.4880,150.1563,null,null,null,null,null,Unknown,null,null,null,null,null
-329,39694,https://arena.nafc.org.au/register/api/locations/-329,NSW,LISMORE AIRPORT,null,-28.8300,153.2600,null,null,null,null,null,Unknown,null,null,null,null,null
-328,39693,https://arena.nafc.org.au/register/api/locations/-328,NSW,LINDFIELD,null,-33.7767,151.1712,null,null,null,null,null,Unknown,null,null,null,null,null
-327,39692,https://arena.nafc.org.au/register/api/locations/-327,NSW,LEWIS PONDS,null,-33.2702,149.2740,null,null,null,null,null,Unknown,null,null,null,null,null
-326,39691,https://arena.nafc.org.au/register/api/locations/-326,NSW,LES SHORE OVAL,null,-33.5957,151.0022,null,null,null,null,null,Unknown,null,null,null,null,null
-325,39690,https://arena.nafc.org.au/register/api/locations/-325,NSW,LENNOX HEAD,null,-28.7917,153.5907,null,null,null,null,null,Unknown,null,null,null,null,null
-324,39689,https://arena.nafc.org.au/register/api/locations/-324,NSW,LEMON TREE PASSAGE,null,-32.7323,152.0213,null,null,null,null,null,Unknown,null,null,null,null,null
-323,39688,https://arena.nafc.org.au/register/api/locations/-323,NSW,LEETON SHOWGROUND,null,-34.4613,146.0432,null,null,null,null,null,Unknown,null,null,null,null,null
-322,39681,https://arena.nafc.org.au/register/api/locations/-322,NSW,LAVENDER POINT NAROOMA,null,-32.2083,150.1150,null,null,null,null,null,Unknown,null,null,null,null,null
-321,39680,https://arena.nafc.org.au/register/api/locations/-321,NSW,LAVENDER POINT,null,-36.2110,150.1145,null,null,null,null,null,Unknown,null,null,null,null,null
-320,39679,https://arena.nafc.org.au/register/api/locations/-320,NSW,LAKE CARGELLIGO,null,-33.3000,146.3730,null,null,null,null,null,Unknown,null,null,null,null,null
-319,39678,https://arena.nafc.org.au/register/api/locations/-319,NSW,LA PEROUSE,null,-33.9887,151.2315,null,null,null,null,null,Unknown,null,null,null,null,null
-318,39677,https://arena.nafc.org.au/register/api/locations/-318,NSW,KYOGLE SHOWGROUND,null,-28.6098,152.9920,null,null,null,null,null,Unknown,null,null,null,null,null
-317,39676,https://arena.nafc.org.au/register/api/locations/-317,NSW,KYOGLE,null,-28.6240,153.0025,null,null,null,null,null,Unknown,null,null,null,null,null
-316,39675,https://arena.nafc.org.au/register/api/locations/-316,NSW,KURNELL,null,-34.0115,151.2068,null,null,null,null,null,Unknown,null,null,null,null,null
-315,39674,https://arena.nafc.org.au/register/api/locations/-315,NSW,KULNURA,null,-33.2263,151.2217,null,null,null,null,null,Unknown,null,null,null,null,null
-314,39673,https://arena.nafc.org.au/register/api/locations/-314,NSW,KOSCIUSZKO,null,-36.4850,148.2028,null,null,null,null,null,Unknown,null,null,null,null,null
-312,39671,https://arena.nafc.org.au/register/api/locations/-312,NSW,Khancoban Airstrip,null,-36.2177,148.1192,null,null,null,null,null,Unknown,null,null,null,null,null
-311,39670,https://arena.nafc.org.au/register/api/locations/-311,NSW,KHANCOBAN,null,-36.2168,148.1252,null,null,null,null,null,Unknown,null,null,null,null,null
-310,39669,https://arena.nafc.org.au/register/api/locations/-310,NSW,KENTHURST,null,-33.7345,151.0017,null,null,null,null,null,Unknown,null,null,null,null,null
-309,39668,https://arena.nafc.org.au/register/api/locations/-309,NSW,KEMPSEY FCC,null,-31.0620,152.8143,null,null,null,null,null,Unknown,null,null,null,null,null
-308,39667,https://arena.nafc.org.au/register/api/locations/-308,NSW,KEMPSEY AIRPORT,null,-31.0700,152.7700,null,null,null,null,null,Unknown,null,null,null,null,null
-307,39666,https://arena.nafc.org.au/register/api/locations/-307,NSW,KELVIN STAGING AREA,null,-30.7790,150.3642,null,null,null,null,null,Unknown,null,null,null,null,null
-306,39665,https://arena.nafc.org.au/register/api/locations/-306,NSW,KELVIN,null,-30.8247,150.3475,null,null,null,null,null,Unknown,null,null,null,null,null
-305,39664,https://arena.nafc.org.au/register/api/locations/-305,NSW,KEDUMBA,null,-33.8272,150.3447,null,null,null,null,null,Unknown,null,null,null,null,null
-304,39663,https://arena.nafc.org.au/register/api/locations/-304,NSW,Katoomba Airfield (Medlow),null,-33.6700,150.3183,null,null,null,null,null,Unknown,null,null,null,null,null
-303,39662,https://arena.nafc.org.au/register/api/locations/-303,NSW,Katoomba Airfield,null,-33.6700,150.3183,null,null,null,null,null,Unknown,null,null,null,null,null
-302,39661,https://arena.nafc.org.au/register/api/locations/-302,NSW,KATOOMBA,null,-33.7123,150.3040,null,null,null,null,null,Unknown,null,null,null,null,null
-301,39660,https://arena.nafc.org.au/register/api/locations/-301,NSW,KARIONG Juvenile Justice Centre,null,-33.4287,151.3322,null,null,null,null,null,Unknown,null,null,null,null,null
-300,39659,https://arena.nafc.org.au/register/api/locations/-300,NSW,KARANGI,null,-30.2500,153.0500,null,null,null,null,null,Unknown,null,null,null,null,null
-299,39658,https://arena.nafc.org.au/register/api/locations/-299,NSW,KAPUTAR,null,-30.3115,150.1447,null,null,null,null,null,Unknown,null,null,null,null,null
-298,39657,https://arena.nafc.org.au/register/api/locations/-298,NSW,KANIMBLA,null,-33.6458,150.2105,null,null,null,null,null,Unknown,null,null,null,null,null
